ALL_STAR_ID,ALL_STAR_NAME,GROUP_ID,GROUP_NAME,LINEUP_ARCHETYPE,SEASON
2544,LeBron James,2544-2594-2747-101112-201145,L. James - K. Korver - J. Smith - C. Frye - J. Green,All Around Guard-Movement Shooter-Stretch Big-Wing Shot Creator,2017-18
2544,LeBron James,2544-2548-2594-101112-203109,L. James - D. Wade - K. Korver - C. Frye - J. Crowder,Glue guy-Movement Shooter-Shot Creator Guard-Stretch Big,2017-18
2544,LeBron James,2544-2747-201588-203903-1626204,L. James - J. Smith - G. Hill - J. Clarkson - L. Nance Jr.,All Around Guard-Rim Runner/Protector-Shot Creator Guard-Shot Creator Guard,2017-18
2544,LeBron James,2544-2594-101181-201567-203109,L. James - K. Korver - J. Calderon - K. Love - J. Crowder,Glue guy-Movement Shooter-Movement Shooter-Stretch Big,2017-18
2544,LeBron James,2544-2594-201145-201588-1626204,L. James - K. Korver - J. Green - G. Hill - L. Nance Jr.,Movement Shooter-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,2017-18
2544,LeBron James,2544-2594-201145-203903-203918,L. James - K. Korver - J. Green - J. Clarkson - R. Hood,All Around Guard-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2017-18
2544,LeBron James,2544-2548-2747-101112-201145,L. James - D. Wade - J. Smith - C. Frye - J. Green,All Around Guard-Shot Creator Guard-Stretch Big-Wing Shot Creator,2017-18
2544,LeBron James,2544-2548-2747-202684-203109,L. James - D. Wade - J. Smith - T. Thompson - J. Crowder,All Around Guard-Glue guy-Rim Runner/Protector-Shot Creator Guard,2017-18
2544,LeBron James,2544-2548-2594-201145-202697,L. James - D. Wade - K. Korver - J. Green - I. Shumpert,All Around Guard-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2017-18
2544,LeBron James,2544-2548-201567-202697-203109,L. James - D. Wade - K. Love - I. Shumpert - J. Crowder,All Around Guard-Glue guy-Shot Creator Guard-Stretch Big,2017-18
2544,LeBron James,2544-2747-201145-201565-203109,L. James - J. Smith - J. Green - D. Rose - J. Crowder,All Around Guard-Glue guy-Glue guy-Wing Shot Creator,2017-18
2544,LeBron James,2544-2747-201145-201567-1626224,L. James - J. Smith - J. Green - K. Love - C. Osman,All Around Guard-Glue guy-Stretch Big-Wing Shot Creator,2017-18
